absolute_path,relative_path,file_type,size,modified_time,sha256,selected_as_reference,selection_reason
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_sim_ui_controller.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_sim_ui_controller.py,py,3543,2026-07-08T00:54:07.583586+00:00,aaa48932c246552b055d4827336894dacba9c36e5e95cf42366b0a42381c81a2,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_speed_scale_negative_servo.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_speed_scale_negative_servo.py,py,1783,2026-07-08T19:54:08.505307+00:00,687ffdf6e6eb525e42e38bcfe5dba54aceea87bb59dde371dc83998790a70351,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_stability_margin.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_stability_margin.py,py,1432,2026-07-22T22:16:41.443774+00:00,cffe7ca805796cbe4738ad0ec14f061660c587276a66acc4439e445f820ca242,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_subprocess_ground_reference.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_subprocess_ground_reference.py,py,2574,2026-07-16T02:00:26.464990+00:00,ecac8862ab44bd37e469ddc90fe22d7829de3cad0ccebb973ff2d38592e09fdb,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_subprocess_worker_runtime_parity.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_subprocess_worker_runtime_parity.py,py,1666,2026-07-16T02:00:26.463986+00:00,3073fa042599cfa774f2272fc472571e1367304d593a7e181ee0fcb85d3194a7,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_ui_refresh_policy.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_ui_refresh_policy.py,py,1714,2026-07-08T20:25:20.336664+00:00,b16daab0548fc18b0b783313b93824905b0342c1fe2f350285544f31d9cef71a,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_validation_readiness_reason.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_validation_readiness_reason.py,py,3262,2026-07-16T03:03:29.197931+00:00,345e1eb1dc2c9b5404d1d9b91cb5b629b3fd730c4bfc9e8bb79d6aa329add4ae,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_auto_replay.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_auto_replay.py,py,7329,2026-07-14T05:36:54.042058+00:00,4587c1535044302ae6348acd3c547a595f9ff5c6628ab90d38a8331ceba53ce5,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_gui_e2e_state_machine.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_gui_e2e_state_machine.py,py,5309,2026-07-16T05:05:42.739255+00:00,4f7cfa3f5a14b20fa50df296ee97503f8e607016dbf691e62df1bafbf6b89666,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_ipc.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_ipc.py,py,2501,2026-07-14T01:42:10.161937+00:00,4dbc8accf7464cdbf3bb01e1951b755786244589991194359171692b949cd6e1,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_obstacle_generation.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_obstacle_generation.py,py,3273,2026-07-14T05:40:05.025342+00:00,5fd7c4bc74f380bd9872023b83cfb03298e1e4c79553187bf8b0c95ee92fc705,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_obstacle_update_respawn_split.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_obstacle_update_respawn_split.py,py,2317,2026-07-16T03:03:44.555613+00:00,38b5eb4652915aecde0f47298a96d9fa28522358cdcc377519d437d10d61af2b,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_roi_source.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_roi_source.py,py,2651,2026-07-14T06:53:33.264019+00:00,8a186f32707c4973c6d04aaca28d867b58cb382844ebe897e851a43a79106db8,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_status_scroll.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_status_scroll.py,py,4961,2026-07-16T03:05:16.182716+00:00,e878148f18ab662b79f6125169938a3ec61bcf2fc9807009d26fa203beda05a4,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_steps_source.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_steps_source.py,py,2958,2026-07-14T05:40:36.354063+00:00,575b44e91674813dabc49bbdc94f1e654200ade5b67355df5a42c121db929e65,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_task_isolation.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_task_isolation.py,py,3076,2026-07-14T05:39:10.372132+00:00,db5c7b86e4b212986108528c92504fa0c85ba4965c64f79e9b941c6614e8cf3d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_task_state.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_task_state.py,py,1370,2026-07-14T05:38:48.170685+00:00,c6bae3a639d0e84ef3919e8f49c6e255c8ada03a2a4cbd5376b46fe0909625ca,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_vision_validation_gate.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_vision_validation_gate.py,py,5399,2026-07-14T05:41:24.781199+00:00,f76e1054392d66ce1fc5b25b65f440f2312a181c1ae703279387c41325f09025,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_wheel_body_resolution_scoring.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_wheel_body_resolution_scoring.py,py,2863,2026-07-16T05:06:02.098262+00:00,d71d54a5f6c427020ff98a3a216d6216e8e582fcf8c6350f6eb5c020d5da2465,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_wheel_collision_resolution.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_wheel_collision_resolution.py,py,6334,2026-07-16T04:05:25.779207+00:00,fd7bc292fd621f19fc9a6fca363aba4ac8f70abe480895e8b9b758c624bae018,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_wheel_speed_scale.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_wheel_speed_scale.py,py,2563,2026-07-08T00:55:47.339678+00:00,476e1079682fb56e917d1857b7dc3b77151ee2a957079293dedae1a30ef67e7d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_windows_batch_launcher.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_windows_batch_launcher.py,py,2087,2026-07-14T02:46:43.534592+00:00,337cbf83070014d7b72fba1e62c2757e9c038cf20e7e32e224957a3c2db3f9c1,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_worker_launch_plan.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_worker_launch_plan.py,py,4126,2026-07-14T02:46:28.932233+00:00,aac802adf40177925ae70c480b262df6bd315df8377b56fe7b53a4d3fbd7d075,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_worker_smoke_execution_branches.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_worker_smoke_execution_branches.py,py,5486,2026-07-16T07:06:36.089231+00:00,a54f9064c53ef37cd427ef9d6eb4a65590712659099bc90883facf5af289570c,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_worker_startup_diagnostics.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_worker_startup_diagnostics.py,py,2373,2026-07-14T02:46:58.378283+00:00,c496b7ebf98833d9bafd040a6e4058856993ba720f9433b91bc98480b979b4bb,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tests\test_workflow_regressions.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tests/test_workflow_regressions.py,py,11331,2026-07-08T20:58:54.041837+00:00,f8b9720ae8d0721edbe3f0be5290d2a2c68aa7c0fef1f3e4555a4cae6cb73841,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tools\compare_runs.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tools/compare_runs.py,py,4011,2026-07-22T22:08:55.279246+00:00,139172adb3ce58491d87805fc11cae048cf943b47ab0f244051d483ca4e9ab5b,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\tools\generate_report.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/tools/generate_report.py,py,892,2026-07-22T22:08:55.278355+00:00,012d426acbaadc7a546cd57a16c891d31fb327a4bb2df11e13069e2e6a377461,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\vision_gui_e2e.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/vision_gui_e2e.py,py,18527,2026-07-16T07:04:09.451430+00:00,c5cd35d1afe51f38b3ce7d646217ab3c0702e1d4a7064e8e32e6039a4d8a147f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\vision_task_state.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/vision_task_state.py,py,2292,2026-07-14T05:41:49.881879+00:00,be4fb297ce5773f558cc1541406639f15d7f3a901a1332f4d9a7d05cd6711c12,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\source_backup_20260722_185317\worker_startup_diagnostics.py,height_based_obstacle_replay/artifacts/source_backup_20260722_185317/worker_startup_diagnostics.py,py,7369,2026-07-14T02:35:54.252665+00:00,56b9d6a006bc833ec76437817ff765411dd7da5905fe0e6daf8b8f0cc780fc0f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\ui_performance_after.json,height_based_obstacle_replay/artifacts/ui_performance_after.json,json,228,2026-07-23T01:45:18.030903+00:00,eb14ca35d9f1a41922acaa6bc66f9316d123bb5c13730ffbd5052990164588ae,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\artifacts\ui_performance_before.json,height_based_obstacle_replay/artifacts/ui_performance_before.json,json,21969,2026-07-23T01:19:19.622346+00:00,f9ba650bdc626c6a38e8f1d6f4646a0263bac87f7c1a61b2e4798fc90bb7753f,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\camera_validation.py,height_based_obstacle_replay/camera_validation.py,py,10418,2026-07-14T03:54:27.311969+00:00,22928380fcf88420f643fd116c1029a8f809b8203f6228cefc7360d18b8269d9,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\command_model.py,height_based_obstacle_replay/command_model.py,py,6994,2026-07-22T22:10:45.486964+00:00,8682c8cd4f5ad5830680bbd4a3cf16283a9d1e8cc412710bd9f141c11e7f5892,true,authoritative replay command limits and sign mapping
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\config\telemetry.yaml,height_based_obstacle_replay/config/telemetry.yaml,yaml,1281,2026-07-23T01:50:44.938659+00:00,ba323f066544ea99ff709232d2db1446e535e49e4efd2bcc27ec202d606dc63e,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\height_manifest.py,height_based_obstacle_replay/height_manifest.py,py,7160,2026-07-08T21:26:25.697228+00:00,701c388bd3ad271285a74a39c8f7fca155182682ce131eca3c25fa1836b30621,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\height_replay_ui.py,height_based_obstacle_replay/height_replay_ui.py,py,36060,2026-07-23T05:46:34.608244+00:00,68c8241aab80381c1db0552ccd9e843296af66916126bc9bf0e71bbbbf76d4d2,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\height_sequence_store.py,height_based_obstacle_replay/height_sequence_store.py,py,4540,2026-07-08T21:26:33.447790+00:00,ea2905dcb9c6c7aa0013c964905bb2bc7385b7c2655d0f7cf0870c5df8f9548b,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\height_task_panel.py,height_based_obstacle_replay/height_task_panel.py,py,7482,2026-07-08T20:56:54.433518+00:00,32ca37fbe217ca474140e4c7d0b9d17d1629c0c2baf4cc09fd8b862f17682f80,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\isaac_launch_preflight.py,height_based_obstacle_replay/isaac_launch_preflight.py,py,17979,2026-07-14T02:50:40.778513+00:00,56c8ae7188f737bdcf927492cfcd9e2f3338034e54280bfda5ac8ab34a8b0a2d,false,candidate or supporting source; not frozen as primary reference
C:\robotics_sim\wlr_robot\height_based_obstacle_replay\obstacle_height_vision.py,height_based_obstacle_replay/obstacle_height_vision.py,py,21115,2026-07-16T06:55:30.480867+00:00,1e30a9943528ddbf51b35594f885b11a246eca03c37ee1f5dcb24ad15e5d6f33,false,candidate or supporting source; not frozen as primary reference
