method,seed,height_mm,run,artifact_role,path,bytes,sha256,checkpoint_modules,training_status,config_snapshot,used_by_development_gate,promoted,visualization_recommendation,notes,attempt
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_16000.pt,3165640,ae497db38eaadafb3323f26705b67897815136b63215994cf2a55b9125b52f45,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_17600.pt,3165640,104d115290e94982e8eede51af9154477dda0e9ff2d2bf08d7d86f6785455fa1,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_19200.pt,3165640,89b4169620ab8c52cbd08c789aa6ea9850560a3a3b0fd201d5e4374f000bd318,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_3200.pt,3165557,d9f1f0ffc167480c59b488be1176daeb6cf83afe57c78d0d72d2044f011bd1f3,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_4800.pt,3165557,ba468e808728074bfa5d7c45c81f48051b65446f6d4484eb0cc19ea083350be4,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_6400.pt,3165557,079d0b4535232d5ac306b474af1101c258248beeb3412a13c744d25f1d0efd79,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_8000.pt,3165557,29804b8e80838a84e74333219bb310cd9f4ec294600c1edbfb43e129b8fa24ce,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\agent_9600.pt,3165557,e42e2b129a2742b3853a00a7dd1b6e69d612a6b2157c586070410e9a51886633,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,best,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\best_agent.pt,3165557,8c105c755e0298ee242c94f8109cc9ba682d3d24ae135dd4a6ed9210dde79692,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,"best=highest tracked training total reward, not development success",1
B,11,50,method-B-v7_seed-11_stage-50mm_attempt001,final,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v7_seed-11_stage-50mm_attempt001\checkpoints\final_agent.pt,3165640,0f00a8207fff1fb096f9124f4e9b0df47cae9d9d579914913f47ef5f90ab704d,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""049386620349475e3c2c6800de3a9911ee9a8ec2e817c0bc75fb433e992e5ac1"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": null, ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -3.0, ""residual_magnitude"": -2.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,final=stage-end checkpoint when training completed,1
B,11,50,method-B-v8_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v8_seed-11_stage-50mm_attempt001\checkpoints\agent_11200.pt,3165640,e71864cf36d52c8152b4bbfe1f451356b38b924183bc5a0a93c394551af5b02e,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""e97d76f169b08d4b3503a5ad74c26e9077664fb2aef7c92fb74874d4a6dc0333"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": [2, 9], ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v8_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v8_seed-11_stage-50mm_attempt001\checkpoints\agent_12800.pt,3165640,f435b9b776cc5a72d7e8cb0a7c00cda61a0460851b7c455861480ad3350af7b2,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""e97d76f169b08d4b3503a5ad74c26e9077664fb2aef7c92fb74874d4a6dc0333"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": [2, 9], ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v8_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v8_seed-11_stage-50mm_attempt001\checkpoints\agent_14400.pt,3165640,01529a9414f9b4e98ebbbebb02afd002540261fa34d743f3be6c32039c10eed2,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""e97d76f169b08d4b3503a5ad74c26e9077664fb2aef7c92fb74874d4a6dc0333"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": [2, 9], ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
B,11,50,method-B-v8_seed-11_stage-50mm_attempt001,intermediate,C:\robotics_sim\wlr_robot\resume_validation_fsm_residual_ppo\runs\ppo_without_com\training\method-B-v8_seed-11_stage-50mm_attempt001\checkpoints\agent_1600.pt,3165557,95343f09471f9eb62c4ff02698d959b0fbb8ddce6eca109544c368607a2fd31f,"[""observation_preprocessor"", ""optimizer"", ""policy"", ""state_preprocessor"", ""value"", ""value_preprocessor""]",COMPLETED,"{""config_sha256"": {""fsm.yaml"": ""3e4b65ee87a260723d06b7c5ed6e470884917efb2ec6cb4654993e669883e4e9"", ""metrics.yaml"": ""6a02b1c09c23245d7ce5b44a6781557f8c578ed56ac11b9d1ef1149c413b30ab"", ""obstacle_train.yaml"": ""86f1476a82197624d1be1901bb27c0c40f0df32c36d710b1b044b2299d846267"", ""ppo_common.yaml"": ""e97d76f169b08d4b3503a5ad74c26e9077664fb2aef7c92fb74874d4a6dc0333"", ""ppo_without_com.yaml"": ""d27d84488d692a4af2764859ae55cf913803b0e9645a4abf2796a2cd65a2e8b1""}, ""residual_action_mask"": null, ""residual_phase_window"": [2, 9], ""residual_projection"": null, ""reward_weights"": {""action_rate"": -0.1, ""body_collision"": -200.0, ""com_margin"": 0.0, ""contact_impact"": -0.01, ""excessive_tilt"": -1.0, ""fall"": -200.0, ""joint_acceleration"": -0.0001, ""joint_limit"": -200.0, ""numerical"": -200.0, ""phase_progress"": 2.0, ""phase_timeout"": -200.0, ""pitch_rate_sq"": -0.25, ""progress"": 8.0, ""recovery"": 2.0, ""residual_left_right_asymmetry"": -180.0, ""residual_magnitude"": -120.0, ""slip"": -0.2, ""stuck"": -6.0, ""success"": 200.0, ""time"": -0.005, ""top_contact"": 1.0, ""wheel_speed_saturation"": -0.1}}",false,false,false,,1
